1.47766418058765,574,2
1627617.9,509,4
101,1.22887401609811,3
975,-0.631187651139485,2
9940170.6,-0.92562429502453,3
1.05457795149631,-0.773560013378283,2
1.48657652494399,1.79218674165367,2
998,-0.566708692881646,3
0.267044145275387,-0.383354726215553,3
0.236724799442856,276,1
12100154.6,1.69205936630503,4
0.860829518223393,502,3
1.68986327664323,0.921287719665168,1
0.767407858809478,999,3
1.40026907505898,0.0637300541489991,4
17140097,416,2
17300104.2,1.52930709818764,1
462,1.67885823800142,3
0.786203151954699,0.643807333547477,2
982,1.66976946576406,4
1.88523317679645,1.10121820674057,4
689,40,2
1.75002889057781,-0.338969798023193,2
1.88236727312545,1.0482462116986,3
0.219635653463921,0.940602816147646,2
57,402,2
0.906718895930864,1.8108071714075,3
1.14976673745632,693,3
1.23855884096318,0.875845636959074,2
296,953,1
1.18530447416703,860,3
1.05824067699319,-0.631636887961604,4
0.79189152948793,-0.886752424211756,4
6737655.4,700,2
1.82384825707733,0.967718229065713,1
414,1.94769882263065,3
1.07945467881143,422,2
1.56291874155636,0.457512088759859,3
1.70618443425327,431,3
403514.4,0.607148308250451,3
0.317768754315545,300,1
1.90766237521768,501,4
0.246153956690284,1.18985232084968,4
0.785381336924757,0.73142971345499,4
469535.8,-0.732171473412806,3
0.475594765512414,0.0669686557361859,2
0.704730670915986,1.34052268145778,4
1.16149349478317,945,3
1268803.9,-0.311614283206078,3
1.47471504803656,3,4
4707581.5,0.280524967465462,4
0.168404852874009,1.54849119591156,4
1.51660838703815,928,1
5687580.1,0.812921151357498,4
22020105.8,675,3
948,-0.0713748249295854,2
2024768.9,860,4
0.630759439355846,96,4
1.66249595748001,1.14835994392137,2
1.48692902618022,-0.863658156897395,4
1.78606701235953,428,3
1.87623499548506,-0.264360583848675,1
657,-0.616692495348657,4
1.91513842551152,1.58630074623454,3
0.823165022583545,1.3885097943832,1
1.84803640503232,1.23900807268726,1
529542.6,0.698985659839428,2
1.29252946204373,1.19443175004405,3
0.22436640701063,1.84738021965687,3
0.955186242557469,-0.982317076499574,1
1.04549967574785,-0.697866146871443,1
1.80510481497825,921,1
1067631.9,1.25789357084686,1
22900187.2,512,2
1.74284362308083,-0.446274411459292,1
0.653205160361701,1.75153860237321,1
0.577674609889795,1.75166303069971,4
542,-0.483056861383107,3
1.11563673652416,448,4
1.29968155379131,-0.430304081229095,3
19380228.8,1.16904476709728,1
1.61688124151162,87,2
182,1.54277751519876,2
8260090.6,1.98764187331032,1
592,1.7058001780681,4
4147664.1,321,1
1.30922652888417,728,4
300,1.43746931650318,1
1.35981430125938,-0.518767447964122,3
4567598.7,-0.126291784201953,4
1.89904782187734,1.26798592214973,3
12180233.6,0.660014345297807,3
1.32675948349253,-0.0276554185799749,1
1.97313933747927,670,4
0.393544430028197,1.52995297709511,1
0.613730495305422,843,3
0.160347319418789,607,2
4287583.6,-0.793791181718279,4
934,1.05834741402316,1
607,669,4
1.13057918622547,538,4
0.308143068223631,-0.590421670623801,2
0.644684964621407,0.973607546301827,1
1.18376206130159,266,3
1.84485507751664,0.441904984073232,3
1.43593656798864,1.75728086530431,2
0.0861024459484963,503,1
0.468937020900745,863,3
0.579762058683887,0.467414632503582,3
823,1.96678743497971,3
0.00465925090126329,93,1
0.51232137235111,523,1
1877772.7,135,4
1.3189261371733,0.588062654275069,1
1.11647030835562,-0.66974523039993,2
0.191075182014538,-0.623569709090033,2
12500086.6,1.91241103872596,3
712,0.394367259020101,2
0.151143101551375,0.61191830579781,1
0.109677656848869,0.662898458727644,2
26,0.941211840123892,2
0.940846589137844,463,2
1.33118192054537,954,2
0.0565384597064627,1.650279037343,3
1.07818601119229,0.11281675494803,3
1.18603345602495,0.49774534931217,4
0.379293982739202,-0.809201791920509,1
0.978448379724439,1.40232899482185,1
1.47461751055021,-0.174500935399945,1
193538.8,-0.875024908343565,1
1277644.9,0.618712072918318,2
1.5491846312645,-0.900664962610075,2
3307650.8,707,3
1.4667287993209,220,4
448,0.106231927093056,3
1.66350733140563,1.49177374191318,4
1.84005061410888,1.34756305481683,1
0.727206691454732,0.485357125172567,3
0.960370010321865,1.39298543488923,1
0.218272365747489,786,2
0.491549466746635,0.469050857424965,1
1.40348725120223,329,2
715810.9,0.248849932602166,1
1.53818028961578,-0.601703372198563,1
0.333965968472574,1.0043010637727,1
0.742516946048617,0.514695615964204,4
1.54262080127773,1.69151935180251,2
10820176.2,0.570089803754227,3
1.80509085549188,0.666326536750611,3
0.175982093622526,-0.367199849413452,1
19620174.6,-0.0413327289058242,1
69,-0.846648874587398,2
0.488848199669003,0.943809690687039,3
0.517262848353612,416,4
15140203.4,69,1
1.71192018062666,-0.524598896711218,3
18340228.8,926,3
0.179862279594939,-0.294564614515971,1
0.89925312451952,0.458117541950328,3
735,1.17475298744347,2
1.70614817508778,122,2
1.36497588173677,699,1
0.572020927151335,1.17000985541878,2
109508.4,781,1
966,-0.917943490084665,1
0.294236761970843,0.449598840267939,1
1.31213501673268,-0.00735002349972558,3
0.0451374896966039,794,1
1.8239361494083,0.789585126178353,2
13540099.4,-0.515920363730655,4
1.51807823283387,0.987201460423895,4
0.315111936662279,1.9347853343678,2
1.48231257736371,0.595132618293235,2
1.80437436588692,0.628208307961842,4
1051757.7,652,4
0.46416409630311,904,3
0.12062035499204,1.59091161441136,2
231,-0.852850880874321,3
0.691624512682223,1.84675230254459,2
79,639,3
1.52084345438114,221,2
0.718330991296345,-0.0721911029945156,2
10,-0.426371919180133,4
84754.8,162,1
1.09538383860265,0.685256408877946,4
1.07207266852433,-0.735897501818679,1
3867650.1,592,4
689,0.0156858464982002,2
1.31749688293337,1.75710520058542,4
831,1.7706214649919,2
475536,0.926651444903204,1
1.79847653994651,-0.506241655616517,3
1.98457714851828,0.515992182024887,1
1.78858328184754,-0.789581251187901,1
0.103565330637797,0.633340564232019,1
0.464256169560842,0.153120125806661,4
190,-0.311488600845998,3
0.85167361781122,1.49067536967432,2
0.722891975784948,881,2
1597776.9,1.25954932870146,2
83,-0.177524111800928,3
445,1.9399044663327,2
1.59687381889695,-0.668653593580919,3
380,854,3
1.60281032053227,1.76933982772986,2
1.11997031436223,623,2
21860136.2,0.901590809017623,4
0.0986890415989115,276,4
1.63184148304228,386,2
0.535810328677535,0.280733687089459,3
0.995171730599217,366,3
974,1.44737776184322,1
1.53780582377714,1.45565096421583,4
0.192545655918914,356,2
1.81101066718598,964,2
1.78726665332924,1.17183228946356,3
1.63916155524504,486,4
0.318823845819773,0.434192020064661,1
0.956923556160804,0.347343195629008,3
16900200.8,897,4
0.829334919621684,844,1
0.0291117033161419,-0.0215504014220295,1
0.0835739113880531,-0.284307669276376,4
445,736,1
51,0.572540323913107,2
0.257787135925408,-0.85330201165255,1
1.46816857002738,1.62431560614228,2
0.924260529733048,736,4
0.116890709158952,0.241674983813754,1
0.531389676280834,0.301189104010409,1
1.20966574073838,-0.475776586574334,4
0.17010974042241,1.42733021482019,4
1.46006855639114,1.79467841475656,2
1.72233260638981,652,1
0.860781302400145,-0.112883911739611,3
12740217.8,0.162808260386567,4
0.526096639283512,0.89856486476762,4
15,700,2
0.356309436933582,-0.83240845747939,2
1.00501987832582,0.917432171276635,4
0.989822846254049,673,4
1.73154900276744,-0.179999714835368,2
577,-0.922176715164286,2
1.86837884976793,715,2
858,1.26383291814768,2
0.433708975723094,0.780222065202167,1
1.01445076656833,1.17607166267632,3
1.53520258075734,-0.869188870010602,1
4357592.4,-0.66445694766365,2
1.6260127591937,246,3
0.246516464369749,-0.246090797572324,3
1067669,79,2
462,217,4
0.264525163073553,0.349032044869906,3
23700169.8,375,4
1.21580373930548,-0.0972963900073134,4
1.67373154992457,379,2
1.85566812173327,1.50633337431979,2
1702817.9,568,1
1.636147753274,-0.460472509628518,1
874,519,4
16740135.2,965,1
14900128.8,0.0787173751193282,4
0.075785487907968,1.78687624625922,2
0.542815873853135,0.862236878466045,2
4427605.7,1.92859018579259,1
881,906,1
0.794549322103824,166,2
11060205.8,-0.60264543194273,4
0.240148110907335,-0.0338303398628356,1
0.437754196824025,1.65297875791724,1
1.02692332545371,0.144613670478816,2
994,-0.888704185078363,3
0.527384966232725,-0.897413231404741,4
861,549,4
683,224,4
10580221.6,1.88175966253752,3
288,0.496735232532067,2
2257583.6,961,4
1.44779354389581,896,4
428,0.496571463840878,4
0.0975663762673133,316,1
0.242587482036982,1.23432433275596,1
0.574112079509994,0.946539914152956,4
1.1694831052752,-0.0632010041260512,1
55,0.418142222519826,1
336,-0.302483423895497,3
0.137091541029215,195,4
1.60663627246414,1.85643748262425,4
1.12351483079249,433,3
0.302653551150911,101,2
1.50552217390919,1.56072278872154,4
21140087.2,795,3
445543.6,1.7023596271568,3
0.398537505648361,597,1
0.515818797602515,1.89454386744754,2
540,43,1
0.706453728601079,-0.881544248951652,4
4917620.4,1.39147092708592,4
364,786,4
2080772.4,113,1
0.247608293971215,511,4
1907686.5,1.87725142021704,2
0.286187097729739,-0.225227679810738,3
1.88732700941113,631,4
0.305986662367832,0.719314694575516,2
1.37240899338437,0.0784490468676675,3
1772760.5,-0.142399157410138,4
0.491749529261092,0.869417196282646,3
0.0893848791131204,-0.31451107881501,1
1.15541566764959,0.461289884559848,4
1.72283667148287,1.40823794061941,3
0.826966248350229,136,4
1471819.3,-0.76329378298864,1
4077609.9,71,3
1.74140827712234,-0.742088066804825,3
1.65885065812627,647,1
0.43018347219071,1.47138119280945,2
112,-0.481003697047542,4
1.91413155947288,162,1
0.11118167885725,434,4
977,-0.0951380542362222,2
0.147759064486835,595,1
4287635.4,0.304594438407779,1
887,0.84048137373279,2
1.62930103155966,0.124795368536548,2
0.861993906319643,1.02079244610341,3
309,0.186029021443167,2
0.112224795469787,341,4
1.57924630668017,829,3
280,-0.504710433462733,2
0.431224160666749,1.26033481167858,1
0.539904523233773,-0.778825388341253,3
767,-0.79261191323878,2
0.190148651799451,914,2
921,1.14478676225787,3
5827703.7,-0.409321175461074,4
1.48270807420477,0.928095597702702,3
0.790931489977829,-0.111591082414299,2
0.866345515450769,-0.955733757093162,2
588,0.666780091874013,4
5477704.7,761,2
0.900195247838305,1.15659947734343,1
1527762.9,1.61367790136295,2
0.511554967623096,662,1
1.41868285048349,-0.255245450023794,4
982,-0.789732876665852,3
1.51166685465416,1.19055487706869,2
1.38177974885043,0.213542152249745,2
0.252914697298907,1.95087538113641,2
1.35852501405291,-0.200670434047163,3
0.545733973960426,-0.114621794460592,1
1.62055709512653,18,4
0.261720084321598,-0.678715068360309,3
1.61520361301219,1.50430773388459,4
0.239025561093655,0.774080020168357,3
16900141,610,4
1.07827140718491,0.157397328147292,3
0.0491996760004605,-0.95424821828641,1
1767675,0.732299321403023,3
0.393792496188539,61,3
0.314098672193891,1.84356099982543,4
0.0627660869307325,0.989193422527781,2
3097650.5,1.01235253476272,2
1.3496620354841,1.46416736826585,4
987,593,1
0.996316854870777,-0.0926295031616564,2
13780176.2,0.78112874525366,2
647,-0.421539323095014,3
0.845626764757412,-0.538175402004526,3
1.79024198599549,522,2
1.77203956701246,800,2
0.742017341777086,1.49912745681546,3
0.360609602934916,-0.855480154806238,3
3867688.3,114,1
0.23255700642687,1.20559475582774,4
0.41118278413582,0.848710953725694,4
1.57491369286206,285,2
1.6986710395596,507,4
0.303518043719862,-0.930574929579828,4
0.0869863983907284,-0.00831566995320565,1
0.752728170831642,-0.786139956833302,4
1.78438321594788,454,1
242,0.217141710838121,3
1.95464072060825,1.10395224407771,1
0.504600918477928,1.58322753661477,2
1.92373141905374,1.19056570688773,4
1.85982601335158,661,4
0.0303495670845904,0.786711778625022,3
1.24184790382678,367,3
313552.8,1.96912791882099,1
0.196957047380229,526,2
18180121.8,-0.0261760576863204,1
0.728321659278123,-0.891947441685624,3
4847595.9,0.87406641090615,3
0.870936012264177,1.14342990732103,3
19700205,0.830948347872496,1
0.223651051164717,-0.56425532729909,1
0.492844172134564,343,4
0.104382969634733,8,3
1422819.6,74,1
22980157.6,836,2
0.381267375008433,0.876950775304457,4
0.984732220728629,0.266575803846719,2
1697591,0.514483300405967,1
0.707868974703485,1.04475295256726,2
0.615784587339267,1.71181137349457,3
630,0.68171305274676,2
1.43632897020852,-0.259574411388045,2
109,1.28748124066341,4
0.690970233186827,511,2
1.50963185909168,280,2
1.11121323746017,1.97803549633673,4
81,148,1
0.519807781525078,0.293779738975639,4
190,251,2
1.07314760864931,955,4
1.4020612837782,-0.184429460828953,1
1.8832020768863,1.7997914914846,4
75069.6,0.0935476442254521,3
1.40727857743218,560,4
412,0.773147492731818,3
172,-0.439495509765858,3
0.245534057525447,0.494123007693606,1
0.0550798495603957,757,1
1.02488686792639,1.10679855792019,1
1.92898647256524,639,2
1.20709102115404,1.21328320692688,2
1.18051435489263,-0.797298695120837,2
0.921593216715529,1.68279817392719,1
